DDCTransactionIdD15FAE62436A185AAE38218A34936D87_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.22.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.962727ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1105, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5592FB464F8142F86D4CACBD3A642__158DA714731A357997FC838DFF318CD3E3F14F74, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.163935ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_854, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset, FlushAsyncLoading=0.062656ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.002760ms, ResetLoadersForSaveUnMarkAllObjects=0.136349ms, TagPackageExports=0.033498ms, BeginCacheForCookedPlatformData=0.024825ms, SerializeImports=0.040196ms, GatherLocalizableTextData=0.002366ms, MarkNames=0.003152ms, SerializeSummary=0.007488ms, SerializeNames=0.011034ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.007488ms, SortExportsNonSeekfree=0.003152ms, SortExportsSeekfreeConstructor=0.007883ms, SortExportsSeekfreeInner=0.144232ms, SortExportsSeekfree=0.002362ms, BuildDependencyMap=0.005517ms, SerializeImportMap=0.013791ms, SerializeExportMap=0.004336ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011034ms, SerializeExports=0.037041ms, SerializeBulkData=1.243308ms, AsyncWrite=1.563687ms, UnaccountedTime=0.714853ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3912, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf6488D096__D6F30CF8580BA530E10E3F1D75556808AE9D3773, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=140743 bytes, Retrieved=true, Duration=0.550523ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3913, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3912, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099704ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3914, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3912, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.223044ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3915, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf6488D096__1E87CAF3BC544F5416E21BC321CD1E159AF0B2EC, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=109005 bytes, Retrieved=true, Duration=0.414565ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3916, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3915, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.092607ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3917, GetCachedData, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3915, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.143837ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Props/Materials/KidInBed/lambert6.uasset, AllOfLoadPackage_Duration=8.835942ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000391ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006702ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.137534ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011824ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.161661ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_855, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Props/Materials/KidInBed/lambert6.uasset, FlushAsyncLoading=0.033889ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.002760ms, ResetLoadersForSaveUnMarkAllObjects=0.151325ms, TagPackageExports=0.268761ms, BeginCacheForCookedPlatformData=0.004727ms, SerializeImports=0.299498ms, GatherLocalizableTextData=0.002757ms, MarkNames=0.003155ms, SerializeSummary=0.007879ms, SerializeNames=0.054777ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.009853ms, SortExportsNonSeekfree=0.005912ms, SortExportsSeekfreeConstructor=0.006698ms, SortExportsSeekfreeInner=0.507567ms, SortExportsSeekfree=0.002760ms, BuildDependencyMap=0.005912ms, SerializeImportMap=0.002757ms, SerializeExportMap=0.001971ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012215ms, SerializeExports=0.441365ms, SerializeBulkData=0.007883ms, AsyncWrite=0.074085ms, UnaccountedTime=0.087094ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, AllOfLoadPackage_Duration=0.046894ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007488ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.144627ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016943ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.660792ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_856, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, FlushAsyncLoading=0.059109ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.002760ms, ResetLoadersForSaveUnMarkAllObjects=0.158023ms, TagPackageExports=0.065811ms, BeginCacheForCookedPlatformData=0.003941ms, SerializeImports=0.126105ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.011031ms, SerializeSummary=0.010643ms, SerializeNames=0.069749ms, SerializeGatherableTextData=0.003941ms, BuildExportMap=0.105612ms, SortExportsNonSeekfree=0.101279ms, SortExportsSeekfreeConstructor=0.012610ms, SortExportsSeekfreeInner=0.500474ms, SortExportsSeekfree=0.005517ms, BuildDependencyMap=0.017732ms, SerializeImportMap=0.003546ms, SerializeExportMap=0.003546ms, SerializeDependencyMap=0.003152ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020489ms, SerializeExports=0.163544ms, SerializeBulkData=0.008669ms, AsyncWrite=0.054777ms, UnaccountedTime=0.083543ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, AllOfLoadPackage_Duration=0.046104ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005912ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.161175ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.019703ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.681676ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_857, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, FlushAsyncLoading=0.063051ms, FlushStreamingFunc=0.005517ms, BlockTillAllRequestsFinished=0.004333ms, ResetLoadersForSaveUnMarkAllObjects=0.193492ms, TagPackageExports=0.069752ms, BeginCacheForCookedPlatformData=0.005122ms, SerializeImports=0.101276ms, GatherLocalizableTextData=0.004336ms, MarkNames=0.012215ms, SerializeSummary=0.010639ms, SerializeNames=0.065025ms, SerializeGatherableTextData=0.002757ms, BuildExportMap=0.082362ms, SortExportsNonSeekfree=0.039801ms, SortExportsSeekfreeConstructor=0.012610ms, SortExportsSeekfreeInner=0.496142ms, SortExportsSeekfree=0.004333ms, BuildDependencyMap=0.014581ms, SerializeImportMap=0.005517ms, SerializeExportMap=0.005122ms, SerializeDependencyMap=0.003938ms, SerializeStringAssetReferenceMap=0.002760ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020098ms, SerializeExports=0.063445ms, SerializeBulkData=0.010245ms, AsyncWrite=0.071723ms, UnaccountedTime=0.107978ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Textures_IB/Glyph/T_AnimGrid_Mask.uasset, AllOfLoadPackage_Duration=1.617681ms, AllOfLoadPackage_HitCount=25, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=25, CacheForCookedPlatformData_Duration=2.694681ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.160784ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.071332ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.406778ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3918, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94E2DC304917956FE7BBE9812431D__1E45D562746BA8A70494324C63DA2C7BB5080BA0, StartTime=2015.12.10-06.22.55, HierarchicalDDC, Duration=0.199005ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3919, CachedDataProbablyExists, Parent=DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3918, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.132017ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1067, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94E2DC304917956FE7BBE9812431D__1E45D562746BA8A70494324C63DA2C7BB5080BA0, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.253782ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1068, CachedDataProbablyExists, Parent=DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1067, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.086304ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1069, GetCachedData, Parent=DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1067, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.104036ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1031, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94E2DC304917956FE7BBE9812431D__38F52FD992A26FD434781ABEB0832D24900FD654, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.381233ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1106, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94E2DC304917956FE7BBE9812431D__E38515CBC6EDEBD7513265E1C5DFF061C96A2311, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.695936ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1032, CachedDataProbablyExists, Parent=DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1031, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.060689ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1107, CachedDataProbablyExists, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1106, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.100885ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1033, GetCachedData, Parent=DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1031, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.556041ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1108, GetCachedData, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1106, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.320777ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1109, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94E2DC304917956FE7BBE9812431D__EDFBE7C98C412182BD0544DC33ACD9EC12B00A5B, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.355061ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1110, CachedDataProbablyExists, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1109, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079211ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1111, GetCachedData, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1109, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.154871ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1112, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94E2DC304917956FE7BBE9812431D__4FE4EF9164E8F8AA23DEB0E6D32A6CE99572547E, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.263244ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1113, CachedDataProbablyExists, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1112, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064235ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1114, GetCachedData, Parent=DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1112, StartTime=2015.12.10-06.22.55, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.119802ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_858, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Textures_IB/Glyph/T_AnimGrid_Mask.uasset, FlushAsyncLoading=0.071719ms, FlushStreamingFunc=0.003941ms, BlockTillAllRequestsFinished=0.003546ms, ResetLoadersForSaveUnMarkAllObjects=0.241566ms, TagPackageExports=0.035070ms, BeginCacheForCookedPlatformData=0.026010ms, SerializeImports=0.040591ms, GatherLocalizableTextData=0.002366ms, MarkNames=0.003152ms, SerializeSummary=0.009459ms, SerializeNames=0.014581ms, SerializeGatherableTextData=0.001576ms, BuildExportMap=0.007093ms, SortExportsNonSeekfree=0.003152ms, SortExportsSeekfreeConstructor=0.008669ms, SortExportsSeekfreeInner=0.139900ms, SortExportsSeekfree=0.001971ms, BuildDependencyMap=0.005122ms, SerializeImportMap=0.011820ms, SerializeExportMap=0.004731ms, SerializeDependencyMap=0.001576ms, SerializeStringAssetReferenceMap=0.001971ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012215ms, SerializeExports=0.037830ms, SerializeBulkData=0.720765ms, AsyncWrite=0.674259ms, UnaccountedTime=0.216741ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset, AllOfLoadPackage_Duration=4.479848ms, AllOfLoadPackage_HitCount=184, ResolveRedirectors_Duration=0.010639ms, ResolveRedirectors_HitCount=184, CacheForCookedPlatformData_Duration=16.090464ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.154871ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.070542ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.897631ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3920, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__EC3631958B7A2E160655C3927731CDAD75033FE1, StartTime=2015.12.10-06.22.55, HierarchicalDDC, Duration=0.014581ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1115, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__EC3631958B7A2E160655C3927731CDAD75033FE1, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.192307ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1070, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__1CE8753E2623A9FFE7A73509C58357AE64CDB683, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=14.191813ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1034, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__CF5BD298E8330DF661C8F2DA000F114C2DC49B16, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=3.112797ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1035, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__3088B3B608A6115FB645FC0134811820D58FB426, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.818100ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1036, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__8E32498E45631DA9D47D021122F0D4B64AE58E98, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.214770ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1037, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3077E68D4234531A368E51BB488A3__D5256896DB0AE9E59545717F0E8BF62D6EFE3A17, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.096153ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
SavePackageTransactionId3F26517C48B8E5A11EB8DFA64E1B4CDF_859, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset, FlushAsyncLoading=0.057928ms, FlushStreamingFunc=0.003546ms, BlockTillAllRequestsFinished=0.003152ms, ResetLoadersForSaveUnMarkAllObjects=0.130832ms, TagPackageExports=0.033103ms, BeginCacheForCookedPlatformData=0.025220ms, SerializeImports=0.039011ms, GatherLocalizableTextData=0.001971ms, MarkNames=0.002760ms, SerializeSummary=0.007883ms, SerializeNames=0.011820ms, SerializeGatherableTextData=0.001181ms, BuildExportMap=0.007488ms, SortExportsNonSeekfree=0.003546ms, SortExportsSeekfreeConstructor=0.007488ms, SortExportsSeekfreeInner=0.132017ms, SortExportsSeekfree=0.002362ms, BuildDependencyMap=0.004731ms, SerializeImportMap=0.009064ms, SerializeExportMap=0.003155ms, SerializeDependencyMap=0.001971ms, SerializeStringAssetReferenceMap=0.001576ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009459ms, SerializeExports=0.036255ms, SerializeBulkData=0.496138ms, AsyncWrite=0.542246ms, UnaccountedTime=0.317231ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset, AllOfLoadPackage_Duration=9.505898ms, AllOfLoadPackage_HitCount=426, ResolveRedirectors_Duration=0.016551ms, ResolveRedirectors_HitCount=426, CacheForCookedPlatformData_Duration=34.340851ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.152115ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.066597ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.806530ms, SaveCookedPackage_HitCount=1, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdD15FAE62436A185AAE38218A34936D87_3921, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__5769583F3AC2D5D787A698D0D63B9633C2E4CBB3, StartTime=2015.12.10-06.22.55, HierarchicalDDC, Duration=0.008672ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdCBF967B04C43F5EEF543F78AEF47362B_1071, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__5769583F3AC2D5D787A698D0D63B9633C2E4CBB3, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.198219ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdEFD0D56B4698EF2ABE67769C450079FE_1116, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__0FB474926351BFC6B817DA85C424897923C7F8B7, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=30.929741ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1038, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__410272D845530063F54D87EDA4E3C94218C858FF, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=10.255795ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
DDCTransactionIdB231C0434C008AD08FFFE2ABFED4F8EC_1039, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3DEBF7A44965B82DD8041DB9503EA__318CEFC303A5C82FFFC8F7542B0BDF525379CB2F, StartTime=2015.12.10-06.22.55, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.690581ms, RunGuid=RunID4EF0202A46599181B44CE9A47ED0A415
