DDCTransactionId689AC54C48F42F77137CDB81AF147490_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-07.36.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.546958ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
E:/NightmareGame/TheGame/Content/StarterContent/Particles/P_Explosion.uasset, AllOfLoadPackage_Duration=218.412943ms, AllOfLoadPackage_HitCount=105, ResolveRedirectors_Duration=0.004701ms, ResolveRedirectors_HitCount=105, CacheForCookedPlatformData_Duration=8.502476ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.115037ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.109904ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=13.972078ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2363, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9810C9B04F44DB14F64A60AB95E43DF4__C3F6185CD472447E36FE699EEEDD2B85BC2ECF69, StartTime=2015.11.17-07.59.16, HierarchicalDDC, Duration=0.011977ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_708, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9810C9B04F44DB14F64A60AB95E43DF4__C3F6185CD472447E36FE699EEEDD2B85BC2ECF69, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=7.035646ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId34C160D44F66027A292B2C9A0972B5BC_672, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9810C9B04F44DB14F64A60AB95E43DF4__B1925ADD50626F5B82EAD81F79E42BD292EDB4BE, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=1.006253ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_689, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9810C9B04F44DB14F64A60AB95E43DF4__F695B331BE3FFC046D4BE93ADF70FF7806762C19, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.516169ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_690, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_9810C9B04F44DB14F64A60AB95E43DF4__F1C5694C5E87891C44A75FDB7E0A5A5112DD0031, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.101782ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_636, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Particles/P_Explosion.uasset, FlushAsyncLoading=0.042334ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=1.050301ms, TagPackageExports=0.372052ms, BeginCacheForCookedPlatformData=0.009410ms, SerializeImports=0.609823ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.026513ms, SerializeSummary=0.009410ms, SerializeNames=0.140697ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.261292ms, SortExportsNonSeekfree=2.042867ms, SortExportsSeekfreeConstructor=0.013687ms, SortExportsSeekfreeInner=1.306031ms, SortExportsSeekfree=0.003424ms, BuildDependencyMap=0.047468ms, SerializeImportMap=0.006415ms, SerializeExportMap=0.021383ms, SerializeDependencyMap=0.005133ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014540ms, SerializeExports=0.370771ms, SerializeBulkData=0.009406ms, AsyncWrite=0.067141ms, UnaccountedTime=5.678292ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2364, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.097074ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2365, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=0.062864ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2366, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.156093ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2367, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.059444ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=106.555913ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000425ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009406ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.111617ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.247180ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=13204.050843ms, SaveCookedPackage_HitCount=2, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_637, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.039771ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=1.003258ms, TagPackageExports=0.161652ms, BeginCacheForCookedPlatformData=0.005562ms, SerializeImports=0.159509ms, GatherLocalizableTextData=0.002995ms, MarkNames=0.011545ms, SerializeSummary=0.009838ms, SerializeNames=0.052173ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.067569ms, SortExportsNonSeekfree=0.091515ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=3.469925ms, SortExportsSeekfree=0.005130ms, BuildDependencyMap=0.019673ms, SerializeImportMap=0.005130ms, SerializeExportMap=0.005562ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010692ms, SerializeExports=0.097506ms, SerializeBulkData=0.008125ms, AsyncWrite=0.064574ms, UnaccountedTime=6.384768ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2368, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.17-07.59.16, HierarchicalDDC, Duration=0.011977ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB4BA07D24D772FE96C801FBD50932768_709, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=46.937664ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
SavePackageTransactionIdD15A28234F97F14ADD81DC8018D8CD34_638, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultNormal.uasset, FlushAsyncLoading=0.031218ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=1.963757ms, TagPackageExports=0.089806ms, BeginCacheForCookedPlatformData=0.029508ms, SerializeImports=0.045329ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.004277ms, SerializeSummary=0.007700ms, SerializeNames=0.018388ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.007272ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.147969ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.005130ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017960ms, SerializeExports=0.041056ms, SerializeBulkData=0.263430ms, AsyncWrite=0.290800ms, UnaccountedTime=13075.817383ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_691, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___037856683106E4241EAD8BEE93431A83B08125FA, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=36.189186ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_692, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___3D141379DF2D9F7B91E53461EF61C5C490A5CA9E, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.248567ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_693, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___38C5FF9F221EECA031284DB671BE97419303D3FF, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.441331ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionIdB725D8324339ADE49AB0CC9466EF2439_694, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___583274C5548641E4D316B5211CA80ED9EBB46352, StartTime=2015.11.17-07.59.16, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.148822ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2369, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CB__1AEB6B4CB0610488FD476FD0BBE9E460E3DB9430, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=137801 bytes, Retrieved=true, Duration=36.905922ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2370, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7F9D756D45D1DF642ED13291F998383__B909E66EA857ADC06B60EDF4D058E1E1594ACC43, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=49266 bytes, Retrieved=true, Duration=0.360936ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2371, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_7F9D756D45D1DF642__B8D436B11037E8C20E5D66A0084C5E76DD7B0A29, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.073556ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2372, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_AD__4C708FF696FC0C927BF53B186B2813C9927449B3, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=6193 bytes, Retrieved=true, Duration=0.097077ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2373, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_83445C4442D8BFD186E70DBE698A730__068CC42382339E8EF5A9DB53CD42D819F93E8109, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=1932 bytes, Retrieved=true, Duration=0.065431ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2374, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_83445C4442D8BFD18__3E843FF12B7588E98E6E4DC144385235B1E83FF5, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=3465 bytes, Retrieved=true, Duration=0.077404ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2375, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_5B__3826B0B6761C121374AC37CCCFE1B3733226C48D, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.103064ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2376, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4D7F0E4C41F86264CE8D4589099F594__7DE0F737C1C5C72EF41307989E7CF370C2243B58, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=832 bytes, Retrieved=true, Duration=0.065003ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2377, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4D7F0E4C41F86264C__E97D5B1F5FC4B3609A9842703A5F32DAC8BEF6C0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=969 bytes, Retrieved=true, Duration=0.054739ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2378, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_A7__9C16E6344A9403A2BAC8F0DA00EA2DC47ECF9824, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=4665 bytes, Retrieved=true, Duration=0.082962ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2379, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_90E312764BB1D0DA88A4F585E2499A1__518DBAE37BD8376328812FE5F939BC5B179F6B48, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=1696 bytes, Retrieved=true, Duration=0.070132ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2380, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_90E312764BB1D0DA8__E4BDA8C4990A82AA16677E8DBF4402ABA1F7E0B1, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=2505 bytes, Retrieved=true, Duration=0.059444ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2381, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufB6FF54DE__2D94A9D69B978960EDA9D9B59C0995573D190964, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=140822 bytes, Retrieved=true, Duration=0.419095ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2382, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufB6FF54DE__CBEF8B89BE30CAD85EDE1B7F13D18B6A06676486, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=109092 bytes, Retrieved=true, Duration=0.272840ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2383, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_076BD7DB45130B1D6ADEDF99064C22D5__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=47.330246ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2384, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2383, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=39.854122ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2385, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2383, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=7.248186ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2386, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_99F9C7C24BD7844DE97F919A57992CAB__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=423 bytes, Retrieved=true, Duration=37.372913ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2387, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2386, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=10.910980ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2388, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2386, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=26.288736ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2389, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AF223B764DAA51CD631D5C895E2694E1__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=423 bytes, Retrieved=true, Duration=43.670013ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2390, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2389, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=19.622150ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2391, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2389, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.878519ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2392, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_046FDFD047A28785255754B3B5627072__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=513 bytes, Retrieved=true, Duration=30.467276ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2393, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2392, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=17.091333ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2394, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2392, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.197612ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2395, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5998DDA64BA821C0D3681EA48829B5E5__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=423 bytes, Retrieved=true, Duration=37.028233ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2396, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2395, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=13.749275ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2397, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2395, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.113884ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2398, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BDF30B6A4DD57841BEED6599940D1845__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=513 bytes, Retrieved=true, Duration=35.775227ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2399, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2398, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=19.243679ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2400, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2398, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=16.358774ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2401, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9D717AC842F9B4F3491852AF8C3E2394__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=423 bytes, Retrieved=true, Duration=37.186886ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2402, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2401, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=17.551910ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2403, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2401, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=19.481026ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2404, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4E2A254845104134749AB0AFC99DB1B5__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=24.280508ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2405, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2404, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=23.714729ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2406, GetCachedData, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2404, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.398569ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2407, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_44B1C44448E705CA714A89BD0F33E501__1_0_13123_0, StartTime=2015.11.17-07.59.32, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.729136ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
DDCTransactionId689AC54C48F42F77137CDB81AF147490_2408, CachedDataProbablyExists, Parent=DDCTransactionId689AC54C48F42F77137CDB81AF147490_2407, StartTime=2015.11.17-07.59.32, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.325866ms, RunGuid=RunIDB60287F74C6349685C14BA818ACCD7F2
