DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-06.20.15, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.533704ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1173, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_08FE29F64B74D8E9B77F668AC0C1A__D270B9E9E2D7329D7D099C49A2BE7DD236BE382F, StartTime=2015.11.17-07.12.59, HierarchicalDDC, Duration=0.280965ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1174, CachedDataProbablyExists, Parent=DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1173, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.219811ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1175, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6BFA40FA4D7933EA0943D7AFF93CC__447C8D40B36DC9A60732A9E89759AABB30902AAF, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.203561ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1176, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6BFA40FA4D7933EA0943D7AFF93CC__447C8D40B36DC9A60732A9E89759AABB30902AAF, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.209976ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1103, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6BFA40FA4D7933EA0943D7AFF93CC__678483F18ADEB1BDDDA3D149C7DFC298786B0F9E, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.192866ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1211, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6BFA40FA4D7933EA0943D7AFF93CC__1A9AD4A5B7BFEBF596BDCE6909E532B61C36A521, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.250172ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1104, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6BFA40FA4D7933EA0943D7AFF93CC__678483F18ADEB1BDDDA3D149C7DFC298786B0F9E, StartTime=2015.11.17-07.12.59, HierarchicalDDC, Duration=0.228789ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1105, CachedDataProbablyExists, Parent=DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1104, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.187308ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1177, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6BFA40FA4D7933EA0943D7AFF93CC__447C8D40B36DC9A60732A9E89759AABB30902AAF, StartTime=2015.11.17-07.12.59, HierarchicalDDC, Duration=0.226654ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1178, CachedDataProbablyExists, Parent=DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1177, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.183888ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1212, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6BFA40FA4D7933EA0943D7AFF93CC__1A9AD4A5B7BFEBF596BDCE6909E532B61C36A521, StartTime=2015.11.17-07.12.59, HierarchicalDDC, Duration=0.206128ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1213, CachedDataProbablyExists, Parent=DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1212, StartTime=2015.11.17-07.12.59, FileDDCPath=C:/Users/Lauren/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.164218ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_668, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cone.uasset, FlushAsyncLoading=0.050887ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=10.648407ms, TagPackageExports=0.059873ms, BeginCacheForCookedPlatformData=0.004273ms, SerializeImports=0.076123ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.005990ms, SerializeSummary=0.010263ms, SerializeNames=0.041053ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.019670ms, SortExportsNonSeekfree=0.008553ms, SortExportsSeekfreeConstructor=0.009838ms, SortExportsSeekfreeInner=0.768479ms, SortExportsSeekfree=0.005987ms, BuildDependencyMap=0.020955ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002563ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017535ms, SerializeExports=0.087667ms, SerializeBulkData=0.010692ms, AsyncWrite=0.080824ms, UnaccountedTime=41.673759ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset, AllOfLoadPackage_Duration=65.199856ms, AllOfLoadPackage_HitCount=4217, ResolveRedirectors_Duration=0.119772ms, ResolveRedirectors_HitCount=4217, CacheForCookedPlatformData_Duration=305.965930ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.113752ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.067141ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9052.788727ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_2068, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__D1966B0713FC505A20691BD42C0D876B655DF87B, StartTime=2015.11.17-07.13.03, HierarchicalDDC, Duration=0.011545ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1214, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__D1966B0713FC505A20691BD42C0D876B655DF87B, StartTime=2015.11.17-07.13.03, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=162.034119ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1215, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__6EB9F1AB0B9307578A18C7275C071D3CF1CBBBB0, StartTime=2015.11.17-07.13.03, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=115.027596ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1216, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__C4CDC878DBBDFA735F534C58ACE66715DE233685, StartTime=2015.11.17-07.13.03, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=12.326922ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1217, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__A34A9A9AE6980227FC4D8E0184541AB4B3CFB9AE, StartTime=2015.11.17-07.13.03, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=3.251825ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1218, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__682A664D9D8F7D03C5D9A5A14CF1227B343364F5, StartTime=2015.11.17-07.13.03, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=9.372309ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1219, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D66B40A242D0476157170E991CF03__17464CE23E95EE2D7E2BFB6F73EB305241126954, StartTime=2015.11.17-07.13.03, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.245042ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_669, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset, FlushAsyncLoading=0.046186ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=4079.306152ms, TagPackageExports=0.051320ms, BeginCacheForCookedPlatformData=0.034638ms, SerializeImports=0.044476ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002995ms, SerializeSummary=0.007696ms, SerializeNames=0.011120ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.007268ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.138558ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005558ms, SerializeImportMap=0.010263ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.001285ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013258ms, SerializeExports=0.041053ms, SerializeBulkData=2.309293ms, AsyncWrite=1.530118ms, UnaccountedTime=4968.367188ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset, AllOfLoadPackage_Duration=2434.262220ms, AllOfLoadPackage_HitCount=154091, ResolveRedirectors_Duration=5.450193ms, ResolveRedirectors_HitCount=154091, CacheForCookedPlatformData_Duration=11659.485765ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.136849ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.066280ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.193393ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_2069, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___99A8A0501F6C1F8A12C8CDFA3FD1BC8345698835, StartTime=2015.11.17-07.13.13, HierarchicalDDC, Duration=0.011548ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1179, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___99A8A0501F6C1F8A12C8CDFA3FD1BC8345698835, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=73.534309ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1220, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___2DF491010EFB4B0DCD63A855828703ACDB532934, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=49.533909ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1106, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___C9A4C3F54E7C0051B6AB08AE0F4A56100E859C9F, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=109.371971ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1221, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___EE1B4156C042DB11A3203F17D969B6885A004A47, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=38.238899ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1222, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___E1D0334E2825468927F0EBEDF53CCC6A004D9DD9, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.528570ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId825D76DC4BCD42E3F4D463A8A19D852B_1223, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_31E3254541B0F4B3818982A9CE512366___E8119372CC0136D9A4934F325FA8330ABE70C456, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.139415ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_670, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset, FlushAsyncLoading=0.056449ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.866413ms, TagPackageExports=0.036780ms, BeginCacheForCookedPlatformData=0.027370ms, SerializeImports=0.040624ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003848ms, SerializeSummary=0.007700ms, SerializeNames=0.017531ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.006843ms, SortExportsNonSeekfree=0.003424ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.137702ms, SortExportsSeekfree=0.001710ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.012830ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.001281ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009838ms, SerializeExports=0.040200ms, SerializeBulkData=2.400380ms, AsyncWrite=1.560908ms, UnaccountedTime=4.297853ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset, AllOfLoadPackage_Duration=23.499299ms, AllOfLoadPackage_HitCount=1515, ResolveRedirectors_Duration=0.041068ms, ResolveRedirectors_HitCount=1515, CacheForCookedPlatformData_Duration=111.053899ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.106912ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.063717ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4720.508829ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_2070, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__2B8A3EBF4385C818FA106A2148D136B7D2ADAE7F, StartTime=2015.11.17-07.13.24, HierarchicalDDC, Duration=0.008978ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1107, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__2B8A3EBF4385C818FA106A2148D136B7D2ADAE7F, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=29.207424ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1180, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__C4DDBF4F818B28B71DC77A501FFCC17F5D5ECBAE, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=63.674908ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1181, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__FCF8B3779CB79C6F12FEAC8BD85B9C51DFCFADC8, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=9.947065ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1182, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__708B268407937B9DED884651E9D3E3B4E82D8C66, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=6.161962ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1183, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__B70EAEF8373E07A3460E7BA6590670D480245BDF, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.476826ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionIdE248F07E4E8AB5EAC460FFBA5BBE405C_1184, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E2F4CD84AF2F1CB057DC9AB90F4F__28251073EDA49F7F125D1299A57A2468CEE90F92, StartTime=2015.11.17-07.13.24, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.295505ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_671, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset, FlushAsyncLoading=0.038061ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=2236.385986ms, TagPackageExports=0.038490ms, BeginCacheForCookedPlatformData=0.028223ms, SerializeImports=0.040628ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003420ms, SerializeSummary=0.007272ms, SerializeNames=0.011116ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.007696ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.147969ms, SortExportsSeekfree=0.002991ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.017535ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011977ms, SerializeExports=0.040200ms, SerializeBulkData=2.283633ms, AsyncWrite=1.870528ms, UnaccountedTime=2478.864502ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
E:/NightmareGame/TheGame/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset, AllOfLoadPackage_Duration=64.431820ms, AllOfLoadPackage_HitCount=995, ResolveRedirectors_Duration=0.022251ms, ResolveRedirectors_HitCount=995, CacheForCookedPlatformData_Duration=75.584441ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.106912ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.062436ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8717.214238ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId00086B6549B00CD80F3790B8CC6E2FF8_2071, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AD4D73D345BED8B74AAF5DB681D4B__89F0CB5C895D9E625AD3FC8310AF37E8112225C4, StartTime=2015.11.17-07.13.29, HierarchicalDDC, Duration=0.011545ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AD4D73D345BED8B74AAF5DB681D4B__89F0CB5C895D9E625AD3FC8310AF37E8112225C4, StartTime=2015.11.17-07.13.29, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=29.697079ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1109, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AD4D73D345BED8B74AAF5DB681D4B__63B47EACB1EF90725BC7833EC275D0E845F0C466, StartTime=2015.11.17-07.13.29, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=37.357094ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AD4D73D345BED8B74AAF5DB681D4B__D0E7D098F32663EB74A27447DE894ABA00A981C0, StartTime=2015.11.17-07.13.29, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=5.051363ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AD4D73D345BED8B74AAF5DB681D4B__5CF6188EBE4F1CC0A9735C59C7C5093E8C0256FB, StartTime=2015.11.17-07.13.29, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.330838ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1112, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AD4D73D345BED8B74AAF5DB681D4B__BE7216897F730A32699BD0FCD8EFF9EDED802C86, StartTime=2015.11.17-07.13.29, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.278398ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
DDCTransactionId35C2EB124A73183AD6E1C6BF5D62EFF3_1113, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AD4D73D345BED8B74AAF5DB681D4B__BA07FA5036280C53AF282FB91C4683079556A306, StartTime=2015.11.17-07.13.29, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.114184ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
SavePackageTransactionId93BA05C441820BB94A92BEA413292679_672, Filename=E:/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset, FlushAsyncLoading=0.037204ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=6594.112793ms, TagPackageExports=0.050891ms, BeginCacheForCookedPlatformData=0.029508ms, SerializeImports=0.049178ms, GatherLocalizableTextData=0.002567ms, MarkNames=0.003420ms, SerializeSummary=0.008553ms, SerializeNames=0.014540ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.007700ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.008982ms, SortExportsSeekfreeInner=0.206124ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005987ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015825ms, SerializeExports=0.767197ms, SerializeBulkData=0.015397ms, AsyncWrite=0.720155ms, UnaccountedTime=2120.467285ms, RunGuid=RunID0CF05EF24F5BECD74CD0E2A02CFE349F
