DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.125086ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_875, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C2523C974C30EAB76AE55BB5AD359__9D9EB110062EE7C808E9A8C874C720A48F7CE1FE, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.390526ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_876, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_875, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.123344ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_877, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_875, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.166692ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_878, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C2523C974C30EAB76AE55BB5AD359__BF9583D48F4CFFAF9581D7030B4C68BA150ADD80, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.357032ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_879, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_878, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.135560ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_880, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_878, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.143051ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_742, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Textures/Gradient/T_starFlare_01.uasset, FlushAsyncLoading=0.083148ms, FlushStreamingFunc=0.006698ms, BlockTillAllRequestsFinished=0.005517ms, ResetLoadersForSaveUnMarkAllObjects=0.161178ms, TagPackageExports=0.058714ms, BeginCacheForCookedPlatformData=0.043742ms, SerializeImports=0.068571ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.005908ms, SerializeSummary=0.014186ms, SerializeNames=0.021283ms, SerializeGatherableTextData=0.002366ms, BuildExportMap=0.014186ms, SortExportsNonSeekfree=0.006303ms, SortExportsSeekfreeConstructor=0.015371ms, SortExportsSeekfreeInner=0.232898ms, SortExportsSeekfree=0.004336ms, BuildDependencyMap=0.010245ms, SerializeImportMap=0.004336ms, SerializeExportMap=0.003152ms, SerializeDependencyMap=0.003941ms, SerializeStringAssetReferenceMap=0.003155ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020884ms, SerializeExports=0.065021ms, SerializeBulkData=0.029556ms, AsyncWrite=0.113886ms, UnaccountedTime=0.221867ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3445, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf1A4036B1__5D1CB67E1385388C4C654BC70BB11DD0EE865D82, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=173731 bytes, Retrieved=true, Duration=0.584021ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3446, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3445, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111524ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3447, GetCachedData, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3445, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.234868ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3448, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf1A4036B1__2E43A2B48E13BF595A032C6493CDCA73338FD322, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=164983 bytes, Retrieved=true, Duration=0.705391ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3449, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3448, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.191912ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3450, GetCachedData, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3448, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.239205ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3451, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufB17CB7DA__6189E8789B4BA5F084AE19C73FF53E7B75A3B2A6, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=171622 bytes, Retrieved=true, Duration=0.733376ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3452, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3451, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.171028ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3453, GetCachedData, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3451, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.288069ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3454, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufB17CB7DA__6494408815CC81C7219294E14E0E30508C580FD7, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=163040 bytes, Retrieved=true, Duration=0.680175ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3455, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3454, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.131622ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3456, GetCachedData, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3454, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.246689ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Chicken/P_Chicken_Death_02.uasset, AllOfLoadPackage_Duration=43.465659ms, AllOfLoadPackage_HitCount=11, ResolveRedirectors_Duration=0.002366ms, ResolveRedirectors_HitCount=11, CacheForCookedPlatformData_Duration=2.437353ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.240386ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.190731ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.875514ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3457, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_68B439BD4AE18384362466A081D9B82C__C6F7E91EFFD445F011B41FC49B76EA5FF5541C1C, StartTime=2015.12.10-06.16.25, HierarchicalDDC, Duration=0.223439ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3458, CachedDataProbablyExists, Parent=DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3457, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.161175ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_907, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_68B439BD4AE18384362466A081D9B82C__C6F7E91EFFD445F011B41FC49B76EA5FF5541C1C, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.404321ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_908, CachedDataProbablyExists, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_907, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.091821ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_909, GetCachedData, Parent=DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_907, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.199404ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_854, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_68B439BD4AE18384362466A081D9B82C__792BC05B768A866B453A2A3CDF991ACDF409E62B, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.532001ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_881, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_68B439BD4AE18384362466A081D9B82C__0E591FF4546958477382F99D12700F609C99435A, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.398804ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_855, CachedDataProbablyExists, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_854, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094187ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_882, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_881, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112310ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_856, GetCachedData, Parent=DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_854, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.242356ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_883, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_881, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.191916ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_884, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_68B439BD4AE18384362466A081D9B82C__2C0A6FC1466E4230601E7BC5C1011C9367E2E1AC, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.591505ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_885, CachedDataProbablyExists, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_884, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.153296ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_886, GetCachedData, Parent=DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_884, StartTime=2015.12.10-06.16.25, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.331417ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_743, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Monsters/FX_Monster_Chicken/P_Chicken_Death_02.uasset, FlushAsyncLoading=0.060294ms, FlushStreamingFunc=0.005912ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.169452ms, TagPackageExports=0.241172ms, BeginCacheForCookedPlatformData=0.007488ms, SerializeImports=0.392105ms, GatherLocalizableTextData=0.003941ms, MarkNames=0.022855ms, SerializeSummary=0.012215ms, SerializeNames=0.157237ms, SerializeGatherableTextData=0.004727ms, BuildExportMap=0.298709ms, SortExportsNonSeekfree=1.665361ms, SortExportsSeekfreeConstructor=0.052016ms, SortExportsSeekfreeInner=1.906142ms, SortExportsSeekfree=0.023644ms, BuildDependencyMap=0.096940ms, SerializeImportMap=0.019308ms, SerializeExportMap=0.035468ms, SerializeDependencyMap=0.009459ms, SerializeStringAssetReferenceMap=0.003546ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.054382ms, SerializeExports=0.456341ms, SerializeBulkData=0.021674ms, AsyncWrite=0.289645ms, UnaccountedTime=0.496138ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Wood_Oak_D.uasset, AllOfLoadPackage_Duration=14.751386ms, AllOfLoadPackage_HitCount=327, ResolveRedirectors_Duration=0.056755ms, ResolveRedirectors_HitCount=327, CacheForCookedPlatformData_Duration=59.194751ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.355847ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.101674ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=16.107015ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3459, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__C13DB48D003D85A41438ECE024B338A8CD43D15E, StartTime=2015.12.10-06.16.25, HierarchicalDDC, Duration=0.023250ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_887, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__C13DB48D003D85A41438ECE024B338A8CD43D15E, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.245512ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_910, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__44BAB7384DC6EC2E8B79995E6F2141B631F6E765, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=50.253193ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_857, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__41AA02E641F8E87258B772A5BE07C9D972458611, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=10.481600ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_858, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__7037541DABD85C19170D2FE0F8C3C4F7CDFA86AA, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=3.541943ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_859, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__A1CFA9FE5CFFF04F1136A74821A0D9C9BAB0DA6A, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.783026ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_860, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D93A509A4F29F3A2C80C7C951E3F0__544689710B37BBB17C47A11A117046C882C88590, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.298314ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_744, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Wood_Oak_D.uasset, FlushAsyncLoading=0.110339ms, FlushStreamingFunc=0.004731ms, BlockTillAllRequestsFinished=0.004727ms, ResetLoadersForSaveUnMarkAllObjects=0.236839ms, TagPackageExports=0.075661ms, BeginCacheForCookedPlatformData=0.042167ms, SerializeImports=0.090241ms, GatherLocalizableTextData=0.005517ms, MarkNames=0.006702ms, SerializeSummary=0.018913ms, SerializeNames=0.026800ms, SerializeGatherableTextData=0.003152ms, BuildExportMap=0.016943ms, SortExportsNonSeekfree=0.006307ms, SortExportsSeekfreeConstructor=0.024039ms, SortExportsSeekfreeInner=0.270728ms, SortExportsSeekfree=0.005912ms, BuildDependencyMap=0.013400ms, SerializeImportMap=0.033103ms, SerializeExportMap=0.007093ms, SerializeDependencyMap=0.003941ms, SerializeStringAssetReferenceMap=0.003546ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.026401ms, SerializeExports=0.076450ms, SerializeBulkData=7.684458ms, AsyncWrite=4.938543ms, UnaccountedTime=0.959571ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset, AllOfLoadPackage_Duration=15.833911ms, AllOfLoadPackage_HitCount=343, ResolveRedirectors_Duration=0.041775ms, ResolveRedirectors_HitCount=343, CacheForCookedPlatformData_Duration=52.088398ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.303831ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.103246ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=12.591474ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId58DA79BB4B7302C24D76118024EC69E7_3460, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2EF91F43478B588C1E53949F7C1BB__86C3E9FB4BD88ADA83EC1208C737E5D4661631CE, StartTime=2015.12.10-06.16.25, HierarchicalDDC, Duration=0.015765ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId79A1166242EEF00DFDFB4CAA4F4E9A34_911, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2EF91F43478B588C1E53949F7C1BB__86C3E9FB4BD88ADA83EC1208C737E5D4661631CE, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=7493 bytes, Retrieved=true, Duration=0.260878ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionIdA4891E004F8EEE218DAD2D999EE118BF_888, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2EF91F43478B588C1E53949F7C1BB__70FB5D92DB76D784A0B4299AA6ECCC64213F6C03, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=4194569 bytes, Retrieved=true, Duration=44.156860ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_861, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2EF91F43478B588C1E53949F7C1BB__01B86CD38AC08269D0E73FF50193B527DFFBA9F5, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=15.657376ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_862, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2EF91F43478B588C1E53949F7C1BB__EEE4A19474C1B0B9495C9D420BD5C639C0299C0A, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.686013ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_863, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2EF91F43478B588C1E53949F7C1BB__9AD7235D668ACAFBAA9C438A66451C601A68322F, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.974547ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
DDCTransactionId1F22196B4E901B7B63839AA20C122FCA_864, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2EF91F43478B588C1E53949F7C1BB__6A2784C6B6C9A65778CC356041D780ED269D852B, StartTime=2015.12.10-06.16.25, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.446882ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
SavePackageTransactionId18F4897B4DFDCE74C63ADAAE6EF34A69_745, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset, FlushAsyncLoading=0.139501ms, FlushStreamingFunc=0.007093ms, BlockTillAllRequestsFinished=0.006702ms, ResetLoadersForSaveUnMarkAllObjects=0.174969ms, TagPackageExports=0.060689ms, BeginCacheForCookedPlatformData=0.038225ms, SerializeImports=0.066597ms, GatherLocalizableTextData=0.003550ms, MarkNames=0.005122ms, SerializeSummary=0.011034ms, SerializeNames=0.018127ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.011824ms, SortExportsNonSeekfree=0.004727ms, SortExportsSeekfreeConstructor=0.013400ms, SortExportsSeekfreeInner=0.311319ms, SortExportsSeekfree=0.005912ms, BuildDependencyMap=0.012610ms, SerializeImportMap=0.062656ms, SerializeExportMap=0.018127ms, SerializeDependencyMap=0.003546ms, SerializeStringAssetReferenceMap=0.003941ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.029951ms, SerializeExports=0.074085ms, SerializeBulkData=5.633298ms, AsyncWrite=2.901968ms, UnaccountedTime=1.423791ms, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset, AllOfLoadPackage_Duration=17.306183ms, AllOfLoadPackage_HitCount=342, ResolveRedirectors_Duration=0.043359ms, ResolveRedirectors_HitCount=342, CacheForCookedPlatformData_Duration=52.595180ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.334963ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.115070ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.257050ms, SaveCookedPackage_HitCount=1, RunGuid=RunID675E50C44C90CBF8D3861C94D98E88A2
