DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.12.10-06.06.48, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=3.216833ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_946, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F9AE64A54F4A3C233687A9908CFD4901___F072DD509CBB0FB1ED5112783E61C99CD3994DBF, StartTime=2015.12.10-06.07.55, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.435848ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_869, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F9AE64A54F4A3C233687A9908CFD4901___192C849490687776174CC9D601727C96F288FF40, StartTime=2015.12.10-06.07.55, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=74.918724ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_937, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F9AE64A54F4A3C233687A9908CFD4901___E36A897FDB0BE9DCC038F3563507B54E6DFD4BEB, StartTime=2015.12.10-06.07.55, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=30.409954ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_938, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F9AE64A54F4A3C233687A9908CFD4901___8A4142511929D6E26DFF1548F21F3C1A0E383E8B, StartTime=2015.12.10-06.07.55, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=4.563779ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_939, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F9AE64A54F4A3C233687A9908CFD4901___68215F768F8E12191587E8AB3563B88FF39C7624, StartTime=2015.12.10-06.07.55, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.945382ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_940, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_F9AE64A54F4A3C233687A9908CFD4901___2631D0EF261044CF2C7F290973171426F8E81AAD, StartTime=2015.12.10-06.07.55, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.400774ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_834, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset, FlushAsyncLoading=0.236444ms, FlushStreamingFunc=0.015762ms, BlockTillAllRequestsFinished=0.010248ms, ResetLoadersForSaveUnMarkAllObjects=0.605691ms, TagPackageExports=0.077635ms, BeginCacheForCookedPlatformData=0.046499ms, SerializeImports=0.104431ms, GatherLocalizableTextData=0.010245ms, MarkNames=0.012215ms, SerializeSummary=0.029556ms, SerializeNames=0.055172ms, SerializeGatherableTextData=0.005517ms, BuildExportMap=0.026010ms, SortExportsNonSeekfree=0.011820ms, SortExportsSeekfreeConstructor=0.033893ms, SortExportsSeekfreeInner=0.530027ms, SortExportsSeekfree=0.017341ms, BuildDependencyMap=0.024434ms, SerializeImportMap=0.013791ms, SerializeExportMap=0.009853ms, SerializeDependencyMap=0.006307ms, SerializeStringAssetReferenceMap=0.005517ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.095367ms, SerializeExports=10.212443ms, SerializeBulkData=0.089850ms, AsyncWrite=8.851312ms, UnaccountedTime=2.328981ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/InfinityBladeEffects/Effects/FX_Textures_IB/Glyph/T_AnimGrid_2_6_6.uasset, AllOfLoadPackage_Duration=6.013576ms, AllOfLoadPackage_HitCount=42, ResolveRedirectors_Duration=0.012618ms, ResolveRedirectors_HitCount=42, CacheForCookedPlatformData_Duration=13.973493ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.662439ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.228956ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=13.845813ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3071, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73BB4D144945B5170C81089DEF98D__8B64910503E4505BBAD4BF06497588279A87850A, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.410624ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3072, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3071, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.273488ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_870, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73BB4D144945B5170C81089DEF98D__8B64910503E4505BBAD4BF06497588279A87850A, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.652190ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_871, CachedDataProbablyExists, Parent=DDCTransactionId333AA61B45D971E9587875BF8AC47069_870, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.197429ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_872, GetCachedData, Parent=DDCTransactionId333AA61B45D971E9587875BF8AC47069_870, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.324719ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_947, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73BB4D144945B5170C81089DEF98D__70AA3759E859B94D92CA51306C5906744F4088D0, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=4.833326ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_948, CachedDataProbablyExists, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_947, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.203345ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_949, GetCachedData, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_947, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.939798ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_950, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73BB4D144945B5170C81089DEF98D__81C3A38BD98AD30EA6DF1DC2A6A59C5855606F3B, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=2.455875ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_951, CachedDataProbablyExists, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_950, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.591900ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_952, GetCachedData, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_950, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.189318ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_953, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73BB4D144945B5170C81089DEF98D__37D7AB67E72F33621C62E5F4001B75CBF3A6CA30, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.967059ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_954, CachedDataProbablyExists, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_953, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.280187ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_955, GetCachedData, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_953, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.426386ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_956, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_73BB4D144945B5170C81089DEF98D__7B5A1EAF8BC159116A4A2A4EDE90C4D0C8CAFE28, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=1.336310ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_957, CachedDataProbablyExists, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_956, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.458311ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_958, GetCachedData, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_956, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.438605ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_835, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/InfinityBladeEffects/Effects/FX_Textures_IB/Glyph/T_AnimGrid_2_6_6.uasset, FlushAsyncLoading=0.458311ms, FlushStreamingFunc=0.032708ms, BlockTillAllRequestsFinished=0.014186ms, ResetLoadersForSaveUnMarkAllObjects=1.148727ms, TagPackageExports=0.135168ms, BeginCacheForCookedPlatformData=0.046894ms, SerializeImports=0.144232ms, GatherLocalizableTextData=0.008278ms, MarkNames=0.009459ms, SerializeSummary=0.030342ms, SerializeNames=0.042953ms, SerializeGatherableTextData=0.002760ms, BuildExportMap=0.028372ms, SortExportsNonSeekfree=0.007883ms, SortExportsSeekfreeConstructor=0.022069ms, SortExportsSeekfreeInner=0.474464ms, SortExportsSeekfree=0.016157ms, BuildDependencyMap=0.022464ms, SerializeImportMap=0.049654ms, SerializeExportMap=0.008274ms, SerializeDependencyMap=0.005517ms, SerializeStringAssetReferenceMap=0.003546ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.071328ms, SerializeExports=0.120979ms, SerializeBulkData=1.490787ms, AsyncWrite=1.850970ms, UnaccountedTime=0.726279ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/T_Checker_Noise_M.uasset, AllOfLoadPackage_Duration=3.372487ms, AllOfLoadPackage_HitCount=11, ResolveRedirectors_Duration=0.008274ms, ResolveRedirectors_HitCount=11, CacheForCookedPlatformData_Duration=5.689256ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.968635ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.248265ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.827023ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3073, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__FBBDD204E59CC3E3C9749161169905E65779DA9A, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.019308ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_873, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__FBBDD204E59CC3E3C9749161169905E65779DA9A, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.400774ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_941, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__A862D430A5BD3851806098886F46A0DB4C02712D, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.542408ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_942, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__5D8E67CBA0F04E790BD64833DFE9997DDB1D33F0, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.669535ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_943, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__D3B9066E064FF8485C582FA787D958A7AE111964, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.318807ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_836, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/T_Checker_Noise_M.uasset, FlushAsyncLoading=0.190340ms, FlushStreamingFunc=0.016551ms, BlockTillAllRequestsFinished=0.009850ms, ResetLoadersForSaveUnMarkAllObjects=0.450823ms, TagPackageExports=0.068963ms, BeginCacheForCookedPlatformData=0.045318ms, SerializeImports=0.088666ms, GatherLocalizableTextData=0.005517ms, MarkNames=0.005912ms, SerializeSummary=0.019308ms, SerializeNames=0.029556ms, SerializeGatherableTextData=0.004727ms, BuildExportMap=0.024829ms, SortExportsNonSeekfree=0.007879ms, SortExportsSeekfreeConstructor=0.025615ms, SortExportsSeekfreeInner=0.385802ms, SortExportsSeekfree=0.008669ms, BuildDependencyMap=0.016943ms, SerializeImportMap=0.012215ms, SerializeExportMap=0.003941ms, SerializeDependencyMap=0.004731ms, SerializeStringAssetReferenceMap=0.003152ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.045318ms, SerializeExports=0.080787ms, SerializeBulkData=0.200585ms, AsyncWrite=0.339296ms, UnaccountedTime=0.664804ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/Cube_mask_Mat.uasset, AllOfLoadPackage_Duration=1.456499ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001576ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009459ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.931595ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.031527ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.310462ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
SavePackageTransactionId615FF0424FFB2B1CCBD0BCB5C1B931E8_837, Filename=C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Saved/Cooked/WindowsNoEditor/NightmareGame/Content/StarterContent/Textures/Cube_mask_Mat.uasset, FlushAsyncLoading=0.357032ms, FlushStreamingFunc=0.015762ms, BlockTillAllRequestsFinished=0.013400ms, ResetLoadersForSaveUnMarkAllObjects=0.364520ms, TagPackageExports=0.008274ms, BeginCacheForCookedPlatformData=0.006702ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
C:/Users/ntanc_000/Desktop/NightmareGame/TheGame/Content/StarterContent/Textures/Cube_mask.uasset, AllOfLoadPackage_Duration=5.760584ms, AllOfLoadPackage_HitCount=28, ResolveRedirectors_Duration=0.024043ms, ResolveRedirectors_HitCount=28, CacheForCookedPlatformData_Duration=28.281558ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.882331ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.312500ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=15.550185ms, SaveCookedPackage_HitCount=1, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3074, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94DA1D0E449CB6325AA4E3B262B98__6882A02C1005295173A55C1E83CB30720F7B32BD, StartTime=2015.12.10-06.07.56, HierarchicalDDC, Duration=0.467766ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3075, CachedDataProbablyExists, Parent=DDCTransactionId8B7BF305445CF05A0188219CD6A2E2A1_3074, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.316836ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_874, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94DA1D0E449CB6325AA4E3B262B98__6882A02C1005295173A55C1E83CB30720F7B32BD, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.848442ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_875, CachedDataProbablyExists, Parent=DDCTransactionId333AA61B45D971E9587875BF8AC47069_874, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.240386ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId333AA61B45D971E9587875BF8AC47069_876, GetCachedData, Parent=DDCTransactionId333AA61B45D971E9587875BF8AC47069_874, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.461463ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_959, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94DA1D0E449CB6325AA4E3B262B98__1A65D2FA6769E2A5D39A831AE64604A7D3C867F3, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=13.303172ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_944, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94DA1D0E449CB6325AA4E3B262B98__9DEF19E6A38DE07048F32C7CB269C6348F8CECFD, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=4.519641ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_960, CachedDataProbablyExists, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_959, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.567071ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_945, CachedDataProbablyExists, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_944, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.302255ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_946, GetCachedData, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_944, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.441291ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionId776D53464009DA0829EC2DA19689995D_961, GetCachedData, Parent=DDCTransactionId776D53464009DA0829EC2DA19689995D_959, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=7.356193ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_947, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94DA1D0E449CB6325AA4E3B262B98__C25F78952928F891037FD31DAEA51AAD0C63D585, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=2.291542ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_948, CachedDataProbablyExists, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_947, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.579681ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_949, GetCachedData, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_947, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.263402ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_950, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94DA1D0E449CB6325AA4E3B262B98__DA3A5B67CEFEB08DE522D0A1F941BAB7DD95F1BE, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=1.382019ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_951, CachedDataProbablyExists, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_950, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.424027ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_952, GetCachedData, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_950, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.664018ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_953, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_94DA1D0E449CB6325AA4E3B262B98__EC8E0AAC5ED92EB2293589C37988BE24156D4991, StartTime=2015.12.10-06.07.56, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=1.333155ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_954, CachedDataProbablyExists, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_953, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.413384ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_955, GetCachedData, Parent=DDCTransactionIdBC81BC1C43BE10A5AA65388C80CD8C48_953, StartTime=2015.12.10-06.07.56, FileDDCPath=C:/Users/ntanc_000/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.644706ms, RunGuid=RunID886956AD454E3F06E233BC8CE8F45623
